temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level,grnd_level,time
42.67,42.67,39.45,46.15,1027,77,1027,1023,26-Oct-2025 07:05:17
41.34,41.34,38.26,44.08,1027,77,1027,1023,26-Oct-2025 08:02:10
41.31,41.31,37.38,43.95,1028,79,1028,1023,26-Oct-2025 08:57:03
40.15,36.64,36.32,43.09,1028,80,1028,1023,26-Oct-2025 10:01:24
40.1,38.48,35.51,43.09,1028,81,1028,1024,26-Oct-2025 11:03:51
41.63,38.37,37.22,44.46,1029,80,1029,1024,26-Oct-2025 12:01:42
44.94,39.24,42.22,47.08,1029,77,1029,1024,26-Oct-2025 13:09:24
48.07,43.16,45.28,51.1,1029,71,1029,1024,26-Oct-2025 13:56:38
51.33,48.99,48.69,54.21,1028,60,1028,1024,26-Oct-2025 14:58:21
53.56,51.03,50.95,56.07,1028,51,1028,1024,26-Oct-2025 15:56:03
54.93,52.38,52.72,57.22,1027,48,1027,1023,26-Oct-2025 17:00:10
55.62,53.04,53.15,57.7,1027,46,1027,1022,26-Oct-2025 18:05:20
55.71,53.13,53.38,58.32,1026,46,1026,1022,26-Oct-2025 18:58:19
55.04,52.45,52.72,57.16,1026,47,1026,1022,26-Oct-2025 20:02:11
53.15,50.47,51.03,55,1026,49,1026,1023,26-Oct-2025 21:06:31
50.63,47.93,47.7,52.09,1027,54,1027,1023,26-Oct-2025 22:07:08
47.91,46.45,44.31,50.09,1028,60,1028,1023,26-Oct-2025 23:07:05
45.3,43.45,40.87,48,1028,66,1028,1024,27-Oct-2025 00:30:18
44.26,42.24,39.38,46.99,1028,69,1028,1024,27-Oct-2025 01:33:11
42.69,38.39,38.37,45.23,1029,73,1029,1024,27-Oct-2025 02:40:17
41.99,35.11,37.2,44.55,1029,74,1029,1024,27-Oct-2025 03:21:49
40.98,38.44,36.52,43.45,1028,76,1028,1024,27-Oct-2025 04:09:22
39.79,38.14,35.67,42.22,1028,78,1028,1024,27-Oct-2025 05:09:05
39.25,36.45,35.26,41.22,1028,79,1028,1024,27-Oct-2025 06:04:18
38.01,38.01,34.05,40.21,1028,79,1028,1024,27-Oct-2025 07:08:21
37.13,37.13,33.39,39.22,1028,79,1028,1024,27-Oct-2025 08:08:22
36.86,29.1,33.39,39.22,1028,78,1028,1024,27-Oct-2025 09:07:48
36.39,32.23,32.38,38.44,1028,78,1028,1024,27-Oct-2025 10:05:08
35.82,31.55,31.37,38.44,1028,78,1028,1024,27-Oct-2025 11:08:14
37.36,30.22,33.64,39.22,1029,80,1029,1024,27-Oct-2025 11:59:49
42.33,36.86,38.34,45.07,1029,75,1029,1024,27-Oct-2025 13:17:04
45.99,42.4,43.14,48.34,1029,72,1029,1024,27-Oct-2025 14:07:43
49.08,46.13,46.51,51.39,1028,66,1028,1024,27-Oct-2025 14:59:19
51.44,49.15,49.41,53.53,1028,61,1028,1024,27-Oct-2025 16:09:03
51.87,49.59,50.09,53.2,1027,60,1027,1023,27-Oct-2025 17:05:47
52.5,50.18,50.47,54.14,1026,58,1026,1022,27-Oct-2025 18:22:36
52.83,50.54,50.47,54.32,1026,58,1026,1022,27-Oct-2025 19:19:27
52.7,50.45,50.47,54.32,1026,59,1026,1022,27-Oct-2025 20:06:08
52.21,50,49.95,53.38,1026,61,1026,1022,27-Oct-2025 20:58:33
50.38,48.22,47.23,52.21,1026,66,1026,1022,27-Oct-2025 21:58:14
46.11,43.18,42.71,48.85,1027,76,1027,1022,27-Oct-2025 23:03:17
43.97,40.59,40.42,47.08,1027,79,1027,1023,28-Oct-2025 00:19:30
44.26,44.26,40.41,46.94,1028,79,1028,1023,28-Oct-2025 01:28:56
43.81,40.95,40.24,46.22,1028,79,1028,1024,28-Oct-2025 02:35:00
43.2,39.56,39.72,45.45,1028,79,1028,1024,28-Oct-2025 03:25:12
42.62,40.33,39.2,44.46,1028,80,1028,1024,28-Oct-2025 04:01:56
41.94,41.94,37.71,45,1028,80,1028,1024,28-Oct-2025 04:55:59
40.78,36.7,37.2,44.01,1028,80,1028,1023,28-Oct-2025 06:00:14
39.83,35.56,35.51,43.45,1028,80,1028,1024,28-Oct-2025 07:06:08
39.87,32.86,35.51,43.38,1027,82,1027,1023,28-Oct-2025 08:05:00
40.69,34.84,37.06,44.55,1028,82,1028,1023,28-Oct-2025 09:05:31
42.57,35.13,38.41,46.15,1028,81,1028,1023,28-Oct-2025 10:04:08
43.52,36.36,40.1,46.94,1027,81,1027,1023,28-Oct-2025 10:55:24
43.93,37.96,39.7,46.94,1027,79,1027,1023,28-Oct-2025 12:10:00
44.85,39.11,42.35,46.94,1028,78,1028,1023,28-Oct-2025 13:15:01
47.32,41.85,45.63,49.21,1028,76,1028,1024,28-Oct-2025 14:04:29
49.98,45.21,47.88,51.94,1028,73,1028,1023,28-Oct-2025 15:04:25
50.81,48.83,48.94,52.72,1027,69,1027,1023,28-Oct-2025 16:13:52
51.51,49.51,49.35,53.98,1027,67,1027,1022,28-Oct-2025 16:55:00
52.38,50.36,49.87,54.84,1026,65,1026,1022,28-Oct-2025 18:05:56
51.13,49.19,48.88,53.53,1026,69,1026,1022,28-Oct-2025 18:55:33
50.47,48.56,48.47,52.25,1026,71,1026,1021,28-Oct-2025 20:09:14
50.31,48.47,48.69,51.46,1026,73,1026,1021,28-Oct-2025 21:03:54
50.09,48.27,48.24,51.39,1024,74,1024,1021,28-Oct-2025 22:07:08
49.5,47.62,47.37,51.01,1025,77,1025,1021,28-Oct-2025 23:05:35
48.63,42.37,45.57,50.95,1025,79,1025,1020,29-Oct-2025 00:31:22
48.42,46.35,44.98,51.15,1024,78,1024,1020,29-Oct-2025 01:36:39
48.7,45.63,45.28,51.22,1024,76,1024,1019,29-Oct-2025 02:39:09
49.21,46.24,45.66,51.39,1024,75,1024,1019,29-Oct-2025 03:23:36
49.73,42.91,46.67,51.75,1023,74,1023,1019,29-Oct-2025 04:09:49
49.89,43.32,47.71,51.39,1023,72,1023,1019,29-Oct-2025 05:05:22
49.89,43.77,47.66,51.39,1023,71,1023,1018,29-Oct-2025 06:06:58
50.05,48.15,48.43,51.75,1022,72,1022,1018,29-Oct-2025 07:04:31
49.86,43.95,46.71,51.39,1022,73,1022,1018,29-Oct-2025 08:07:18
48.81,43.12,46.29,50.95,1022,75,1022,1017,29-Oct-2025 09:04:08
47.48,41.14,45.28,50,1022,77,1022,1017,29-Oct-2025 10:08:09
46.65,39.79,44.38,48.47,1022,77,1022,1017,29-Oct-2025 11:06:38
46.56,39.43,44.38,48.94,1022,78,1022,1017,29-Oct-2025 12:11:47
47.17,41.34,45.34,49.23,1022,77,1022,1018,29-Oct-2025 13:16:23
47.93,42.01,45.66,50.22,1022,77,1022,1018,29-Oct-2025 14:04:17
48.54,42.78,46.38,50.22,1022,77,1022,1017,29-Oct-2025 15:02:24
48.79,42.84,47.34,50.2,1022,78,1022,1017,29-Oct-2025 16:05:51
48.99,43.36,47.28,50.32,1021,80,1021,1017,29-Oct-2025 17:07:26
48.69,42.96,46.89,50.5,1021,85,1021,1017,29-Oct-2025 18:09:38
48.22,43.83,46.51,49.5,1021,87,1021,1017,29-Oct-2025 19:05:06
48.02,42.73,46.36,49.3,1021,87,1021,1016,29-Oct-2025 20:05:29
47.91,43.74,46.02,49.3,1020,87,1020,1016,29-Oct-2025 21:04:39
47.55,42.87,46.02,49.3,1021,89,1021,1017,29-Oct-2025 22:05:27
47.62,43.38,45.66,49.3,1021,89,1021,1017,29-Oct-2025 23:01:12
48,43.43,46.36,49.21,1021,89,1021,1017,30-Oct-2025 00:26:51
48.54,43.74,46.42,50.09,1022,83,1022,1017,30-Oct-2025 01:35:10
48.56,44.13,46.38,50.09,1022,83,1022,1017,30-Oct-2025 02:27:23
48.45,44.4,46.35,50.09,1022,85,1022,1018,30-Oct-2025 03:24:31
48.52,45.45,46.35,50.22,1021,86,1021,1017,30-Oct-2025 04:09:09
48.51,45.43,46.35,50.09,1021,87,1021,1017,30-Oct-2025 05:07:43
48.54,46.08,46.35,50.22,1021,82,1021,1016,30-Oct-2025 06:11:08
48.47,45.99,46.02,50.09,1020,81,1020,1016,30-Oct-2025 07:02:32
48.2,45.52,46.02,50,1019,85,1019,1015,30-Oct-2025 07:57:13
48.16,43.65,46.02,50.16,1019,86,1019,1014,30-Oct-2025 08:57:26
48.24,42.39,46.02,50.31,1018,90,1018,1014,30-Oct-2025 10:08:19
48.34,47.8,46.02,50.31,1018,90,1018,1014,30-Oct-2025 11:04:53
49.3,47.39,46.44,51.31,1018,90,1018,1014,30-Oct-2025 12:09:38
50.23,49.1,47.43,52.21,1018,88,1018,1014,30-Oct-2025 13:12:37
51.13,50.09,49.01,53.01,1017,88,1017,1014,30-Oct-2025 14:05:42
52.2,51.3,50.25,54.3,1016,89,1016,1012,30-Oct-2025 14:59:29
53.53,52.72,51.67,55,1014,88,1014,1012,30-Oct-2025 16:10:02
53.73,52.93,51.73,55.38,1013,88,1013,1010,30-Oct-2025 16:58:29
53.47,52.66,51.67,55.31,1012,88,1012,1008,30-Oct-2025 18:02:00
53.91,53.19,52.09,55.35,1009,89,1009,1006,30-Oct-2025 19:07:01
54.3,53.62,52.72,55.99,1010,89,1010,1006,30-Oct-2025 19:56:45
54.54,53.87,52.72,56.21,1008,89,1008,1004,30-Oct-2025 21:05:12
54.66,54.01,53.1,56.21,1007,89,1007,1002,30-Oct-2025 21:54:58
55,54.39,53.73,56.21,1005,89,1005,1002,30-Oct-2025 23:03:43
55.65,55.09,54.09,57.31,1004,89,1004,1001,31-Oct-2025 00:25:37
56.28,55.83,54.95,58.3,1002,90,1002,997,31-Oct-2025 01:33:11
56.95,56.53,55.72,58.68,999,89,999,995,31-Oct-2025 02:36:45
56.95,56.57,55.24,59.11,999,90,999,995,31-Oct-2025 03:25:20
